cena klienta,km ³adowne,czas,data 1 za³adunku,data ost roz³adunku,wsp za³,wsp za³,wsp roz³ad,wsp roz³ad,,wylkm,roznicakm,%
700,537,1,14/07/02 8:00,14/07/03 8:00,51.19830000,5.86940000,48.6181,9.9106,,407,130,75.79143389
950,914,4.166666667,14/07/03 12:00,14/07/07 16:00,49.21670000,10.01670000,45.5983,9.2852,,406,508,44.42013129
1150,898,1,14/07/07 8:00,14/07/08 8:00,45.83320000,9.41840000,43.3167,1.6,,679,219,75.61247216
500,408,0.958333333,14/07/09 14:00,14/07/10 13:00,43.39760000,2.76140000,43.5927,6.3416,,289,119,70.83333333
850,473,0.666666667,14/07/10 16:00,14/07/11 8:00,44.61670000,8.95000000,45.5367,5.0552,,322,151,68.07610994
1630,1049,1.875,14/07/16 8:00,14/07/18 5:00,45.09720000,8.86550000,47.4176,-1.6484,,847,202,80.7435653
1200,941,3,14/07/18 8:00,14/07/21 8:00,47.17670000,-1.30850000,43.66,5.2486,,643,298,68.33156217
610,688,1,14/07/21 14:00,14/07/22 14:00,44.40790000,4.03690000,48.6833,3.5,,477,211,69.33139535
450,395,1,14/07/22 8:00,14/07/23 8:00,48.00000000,3.56670000,46.3449,6.4225,,283,112,71.64556962
500,427,0.791666667,14/07/23 17:00,14/07/24 12:00,46.45920000,5.65730000,43.6018,3.6966,,353,74,82.66978923
1350,749,1.125,14/07/28 14:00,14/07/29 17:00,45.83050000,9.44380000,48.2338,7.8418,,293,456,39.1188251
750,878,1.083333333,14/07/30 14:00,14/07/31 16:00,48.95510000,7.37730000,51.25,14.6167,,575,303,65.48974943
310,532,3,14/08/01 8:00,14/08/04 8:00,51.35030000,14.98290000,54.1333,19.0333,,412,120,77.44360902
280,278,0.625,14/03/19 21:00,14/03/20 12:00,52.36010000,14.55500000,52.0396,11.58,,205,73,73.74100719
700,686,0.708333333,14/03/20 15:00,14/03/21 8:00,51.60000000,12.04630000,47.8181,7.6589,,525,161,76.53061224
460,596,2.791666667,14/03/21 17:00,14/03/24 12:00,49.08330000,8.33330000,53.3199,9.4238,,477,119,80.03355705
960,1002,2,14/03/25 8:00,14/03/27 8:00,53.32280000,8.11380000,48.3758,16.4133,,800,202,79.84031936
530,785,1,14/03/27 12:00,14/03/28 12:00,48.76510000,15.36390000,45.7807,11.2643,,453,332,57.70700637
1850,1306,3.958333333,14/03/28 16:00,14/04/01 15:00,45.58390000,11.04230000,48.6369,1.4636,,799,507,61.17917305
700,713,2,14/04/01 8:00,14/04/03 8:00,49.37100000,1.33540000,44.1755,2.991,,591,122,82.88920056
520,494,1,14/04/03 8:00,14/04/04 8:00,43.62720000,3.30030000,46.8618,5.5116,,399,95,80.76923077
700,576,1,14/04/07 8:00,14/04/08 8:00,47.48750000,5.06340000,43.657,6.479,,439,137,76.21527778
1420,768,1.166666667,14/04/09 8:00,14/04/10 12:00,45.23730000,7.87310000,48.2681,2.0537,,556,212,72.39583333
380,380,1,14/04/14 8:00,14/04/15 8:00,48.40090000,5.94840000,48.8442,9.4304,,260,120,68.42105263
615,569,0.729166667,14/04/28 14:30,14/04/29 8:00,51.78330000,14.00000000,48.4778,10.0786,,461,108,81.01933216
740,591,1.041666667,14/04/29 13:00,14/04/30 14:00,48.48640000,9.68750000,50.05,6.7667,,274,317,46.36209814
670,469,1.666666667,14/04/30 8:00,14/05/02 0:00,49.50740000,6.76000000,48.9667,11.4147,,343,126,73.13432836
700,660,0.75,14/05/06 13:00,14/05/07 7:00,49.48010000,11.45820000,48.0565,13.3491,,210,450,31.81818182
620,604,1,14/05/08 8:00,14/05/09 8:00,47.84250000,13.61610000,46.0103,10.069,,337,267,55.79470199
900,934,1,14/05/12 8:00,14/05/13 8:00,45.77670000,9.54280000,50.4805,9.0969,,524,410,56.10278373
570,511,0.625,14/05/14 17:00,14/05/15 8:00,50.97200000,8.58490000,52.7167,13.4,,383,128,74.95107632
1500,1200,3.479166667,14/05/16 19:00,14/05/20 6:30,51.51670000,13.66670000,45.552,5.3069,,903,297,75.25
700,382,1,14/05/20 8:00,14/05/21 8:00,46.50000000,4.83330000,43.4981,5.3841,,336,46,87.95811518
400,551,0.083333333,14/05/23 6:00,14/05/23 8:00,44.08330000,5.40000000,45.513,9.2613,,343,208,62.25045372
1500,931,1.791666667,14/05/26 16:00,14/05/28 11:00,45.77550000,9.35110000,49.4336,2.8881,,632,299,67.8839957
1050,916,4.833333333,14/05/28 12:00,14/06/02 8:00,48.96700000,2.66870000,43.7624,7.1278,,672,244,73.36244541
400,467,0.625,14/03/10 21:00,14/03/11 12:00,49.95000000,8.10140000,51.9897,11.7459,,341,126,73.01927195
790,578,0.875,14/03/25 17:00,14/03/26 14:00,51.64180000,7.56830000,48.6677,11.9354,,453,125,78.37370242
730,761,1,14/03/27 15:00,14/03/28 15:00,49.00910000,11.76190000,53.71,9.9784,,537,224,70.56504599
950,834,1.041666667,14/03/31 15:00,14/04/01 16:00,53.76850000,8.59680000,49.2137,2.4659,,660,174,79.13669065
900,694,0.75,14/04/03 14:00,14/04/04 8:00,53.31640000,8.75950000,49.6471,6.6312,,433,261,62.39193084
400,394,2.541666667,14/04/04 17:00,14/04/07 6:00,50.00000000,7.91670000,48.8667,11.45,,284,110,72.08121827
340,445,1.083333333,14/04/07 8:00,14/04/08 10:00,47.68330000,12.06670000,45.4659,9.4913,,315,130,70.78651685
1270,672,1.9375,14/04/09 17:30,14/04/11 16:00,45.33350000,10.02610000,46.1833,4.7167,,422,250,62.79761905
500,582,0.708333333,14/04/14 15:00,14/04/15 8:00,46.35790000,2.83620000,49.6806,6.0875,,441,141,75.77319588
740,767,1,14/04/15 8:00,14/04/16 8:00,49.97280000,6.66450000,52.9649,13.0075,,550,217,71.70795306
700,637,1.75,14/05/28 18:00,14/05/30 12:00,49.60750000,11.16490000,53.7312,10.1207,,464,173,72.84144427
730,736,1.166666667,14/06/02 8:00,14/06/03 12:00,53.25380000,9.02970000,48.908,9.4534,,484,252,65.76086957
1070,453,4.041666667,14/06/06 8:00,14/06/10 9:00,45.49480000,9.76280000,45.7667,5.9333,,299,154,66.00441501
640,568,1.083333333,14/06/10 13:30,14/06/11 15:30,46.60110000,6.58790000,43.3167,5.9333,,368,200,64.78873239
1600,929,2.791666667,14/06/13 17:00,14/06/16 12:00,45.52830000,9.40770000,45.85,0.2,,715,214,76.96447793
610,551,1.020833333,14/06/16 16:30,14/06/17 17:00,46.15270000,1.75520000,44.5858,5.9432,,370,181,67.15063521
1700,1160,1.958333333,14/06/18 16:00,14/06/20 15:00,45.26230000,7.57830000,48.9322,2.4492,,563,597,48.53448276
200,396,1,14/06/24 8:00,14/06/25 8:00,48.58330000,2.95000000,51.4167,4.4167,,332,64,83.83838384
1100,964,1.75,14/07/15 18:00,14/07/17 12:00,50.57140000,3.55610000,44.25,5.05,,711,253,73.75518672
640,594,0.875,14/07/22 15:00,14/07/23 12:00,51.14120000,4.38600000,53.2635,8.5557,,369,225,62.12121212
400,416,0.84375,14/07/23 15:45,14/07/24 12:00,53.58330000,11.08330000,51.25,14.0833,,329,87,79.08653846
358.284088,607,0.791666667,14/07/24 17:00,14/07/25 12:00,51.83330000,15.00000000,52.3667,22.3,,501,106,82.53706755
320,376,0.75,14/03/03 12:00,14/03/04 6:00,52.39770000,8.33890000,52.2531,12.6185,,291,85,77.39361702
400,626,0.75,14/03/04 16:00,14/03/05 10:00,52.74060000,12.97750000,52.4,20.6167,,517,109,82.58785942
860,1067,3,14/03/14 10:00,14/03/17 10:00,54.13330000,19.03330000,51.1133,6.8152,,889,178,83.31771321
800,636,0.708333333,14/03/17 16:00,14/03/18 9:00,51.13330000,6.11670000,52.9649,13.0075,,513,123,80.66037736
1250,1149,1.083333333,14/03/19 14:00,14/03/20 16:00,53.62840000,11.84300000,48.427,7.7508,,645,504,56.13577023
250,232,0.583333333,14/03/24 18:00,14/03/25 8:00,49.17220000,8.29440000,50.6667,8.9,,171,61,73.70689655
400,454,1,14/03/26 8:00,14/03/27 8:00,51.02710000,9.01520000,51.15,4.7167,,300,154,66.07929515
720,575,0.833333333,14/03/27 16:00,14/03/28 12:00,51.26670000,4.36670000,53.75,10,,470,105,81.73913043
750,803,1.208333333,14/03/31 8:00,14/04/01 13:00,53.85990000,10.22230000,49.0734,9.3908,,535,268,66.62515567
750,847,1.875,14/04/02 15:00,14/04/04 12:00,48.38330000,8.96670000,43.9598,10.8802,,513,334,60.56670602
1475,1077,2.958333333,14/04/04 8:00,14/04/07 7:00,44.33910000,12.24290000,49.95,8.3989,,688,389,63.88115135
500,389,1.25,14/04/07 15:00,14/04/08 21:00,49.95840000,8.48610000,49.6706,10.9971,,182,207,46.78663239
340,376,1,14/04/08 14:00,14/04/09 14:00,48.92410000,11.17850000,51.0271,9.0152,,280,96,74.46808511
400,421,0.708333333,14/04/10 15:00,14/04/11 8:00,50.73740000,8.64970000,52.0725,4.6028,,317,104,75.29691211
79.168657,290,0.958333333,14/03/05 14:00,14/03/06 13:00,52.45000000,21.00000000,50.5333,19.2,,246,44,84.82758621
750,713,0.666666667,14/03/10 16:00,14/03/11 8:00,52.83720000,13.20500000,48.65,8.5,,571,142,80.08415147
1225,1054,1.645833333,14/03/12 15:00,14/03/14 6:30,48.12930000,9.24360000,43.7657,1.2975,,782,272,74.19354839
700,562,0.5,14/03/14 20:00,14/03/15 8:00,43.80430000,1.44370000,43.9031,7.2661,,466,96,82.91814947
1250,735,0.979166667,14/03/17 17:00,14/03/18 16:30,44.97110000,7.68410000,46.6333,0.8667,,559,176,76.05442177
480,545,0.916666667,14/03/20 8:00,14/03/21 6:00,46.31670000,-0.13330000,43.8,2.7167,,358,187,65.68807339
1075,1169,2.666666667,14/03/21 8:00,14/03/24 0:00,43.03330000,2.91670000,51.4167,4.4167,,938,231,80.23952096
610,603,0.645833333,14/03/25 15:30,14/03/26 7:00,52.04500000,4.32920000,54.501,10.116,,471,132,78.10945274
500,206,0.708333333,14/03/27 14:00,14/03/28 7:00,54.01730000,11.99920000,53.4167,14,,147,59,71.3592233
271.907767,557,2.625,14/03/28 22:00,14/03/31 13:00,53.61670000,14.58330000,50.2167,18.1333,,449,108,80.61041293
725,648,0.75,14/04/09 14:00,14/04/10 8:00,50.20060000,6.91390000,54.1167,10.8073,,509,139,78.54938272
580,624,0.958333333,14/04/10 16:00,14/04/11 15:00,54.06850000,10.68540000,51.2663,6.1055,,438,186,70.19230769
600,335,0.791666667,14/04/14 12:00,14/04/15 7:00,51.00000000,6.78470000,49.9361,10.1598,,266,69,79.40298507
600,878,0.916666667,14/04/15 15:00,14/04/16 13:00,50.00170000,10.16180000,50.2833,19.9167,,695,183,79.1571754
470,339,0.958333333,14/04/24 8:00,14/04/25 7:00,49.67110000,5.82410000,49.4377,9.3424,,255,84,75.22123894
500,118,-0.375,14/04/25 9:00,14/04/25 0:00,49.19570000,9.14120000,49.4477,10.4155,,96,22,81.3559322
600,321,3,14/04/25 15:00,14/04/28 15:00,49.26670000,10.21670000,49.5074,6.76,,251,70,78.19314642
775,805,1,14/04/28 16:00,14/04/29 16:00,49.44700000,6.91050000,46.8853,10.5499,,392,413,48.69565217
1300,892,2.291666667,14/04/30 8:00,14/05/02 15:00,46.12190000,10.88460000,49.0333,12.1333,,336,556,37.66816143
510,616,1,14/05/05 8:00,14/05/06 8:00,48.88330000,13.30000000,52.8833,13.1833,,444,172,72.07792208
330,413,0.6875,14/03/05 15:00,14/03/06 7:30,49.87650000,4.97750000,51.7092,8.4426,,317,96,76.75544794
680,621,1,14/03/19 8:00,14/03/20 8:00,46.71960000,3.69910000,43.778,7.0545,,419,202,67.47181965
1650,1223,3.458333333,14/03/20 21:00,14/03/24 8:00,45.02450000,7.30660000,51.1744,10.3341,,719,504,58.789861
190,327,1,14/03/26 15:00,14/03/27 15:00,48.53720000,7.87040000,50.1833,10.2167,,249,78,76.14678899
780,836,1,14/03/27 8:00,14/03/28 8:00,50.51730000,11.89610000,52.165,6.2889,,430,406,51.4354067
830,655,1,14/03/31 16:00,14/04/01 16:00,52.17670000,5.73330000,48.0035,7.1207,,474,181,72.36641221
640,723,2,14/04/01 8:00,14/04/03 8:00,48.40090000,5.94840000,52.6269,9.4354,,530,193,73.30567082
870,1085,3,14/04/04 8:00,14/04/07 8:00,52.03330000,9.21670000,45.8663,12.2421,,720,365,66.359447
1400,1063,1.958333333,14/04/08 16:00,14/04/10 15:00,46.06270000,12.93080000,47.8333,6.1667,,549,514,51.6462841
400,402,1,14/04/10 8:00,14/04/11 8:00,48.40090000,5.94840000,49.4277,9.6922,,296,106,73.6318408
550,524,2,14/04/14 8:00,14/04/16 8:00,49.36780000,10.33120000,52.71,13.5257,,433,91,82.63358779
650,653,1,14/05/07 8:00,14/05/08 8:00,51.41670000,4.25000000,48.6181,9.9106,,510,143,78.10107198
1250,935,2.75,14/05/09 14:00,14/05/12 8:00,49.45970000,11.14570000,45.9667,5.6833,,563,372,60.21390374
400,469,1,14/05/13 8:00,14/05/14 8:00,45.72630000,4.26020000,48.8218,6.1618,,372,97,79.31769723
950,764,1,14/05/14 8:00,14/05/15 8:00,49.24710000,6.60310000,43.66,5.2486,,629,135,82.32984293
700,829,4.041666667,14/05/16 8:00,14/05/20 9:00,43.49010000,5.86230000,49.041,2.7016,,663,166,79.97587455
200,330,1,14/05/20 8:00,14/05/21 8:00,49.18800000,1.81180000,50.9667,3.8667,,246,84,74.54545455
650,661,1,14/05/21 8:00,14/05/22 8:00,51.14120000,4.38600000,49.8538,11.0312,,491,170,74.28139183
630,632,2.833333333,14/05/23 18:00,14/05/26 14:00,48.95970000,11.84500000,51.3209,13.1209,,277,355,43.82911392
280,474,0.708333333,14/05/26 19:00,14/05/27 12:00,52.35930000,14.24110000,53.7,19.75,,397,77,83.75527426
800,715,1,14/06/11 8:00,14/06/12 8:00,47.28710000,-1.28290000,46.0641,6.1403,,582,133,81.3986014
650,611,1,14/06/12 8:00,14/06/13 8:00,46.28020000,6.40730000,43.8646,7.1534,,274,337,44.84451718
1400,856,1.020833333,14/06/16 11:30,14/06/17 12:00,44.46940000,8.43580000,48.4957,2.4093,,642,214,75
390,520,3,14/06/20 8:00,14/06/23 8:00,47.96370000,2.37240000,48.2833,7.3667,,372,148,71.53846154
480,411,0.479166667,14/06/23 19:30,14/06/24 7:00,48.40090000,5.94840000,49.3875,9.6422,,291,120,70.80291971
1200,1281,2.083333333,14/06/24 15:00,14/06/26 17:00,49.40120000,9.50220000,42.2667,14.4461,,880,401,68.69633099
1850,1489,4.083333333,14/06/27 8:00,14/07/01 10:00,43.88500000,12.64500000,45.0778,-0.4022,,1042,447,69.97985225
800,727,1,14/07/01 8:00,14/07/02 8:00,43.86030000,-1.30800000,43.4901,5.8623,,577,150,79.36726272
900,331,1,14/07/03 15:00,14/07/04 15:00,44.51110000,8.47720000,43.9379,5.6862,,231,100,69.78851964
350,652,1.25,14/07/04 8:00,14/07/05 14:00,44.00580000,4.66030000,44.1331,10.6946,,482,170,73.92638037
480,634,0.666666667,14/07/09 8:00,14/07/10 0:00,46.91350000,4.46200000,51.05,3.3,,467,167,73.65930599
650,695,2.833333333,14/07/11 17:00,14/07/14 13:00,50.90000000,6.08330000,52.0626,13.9613,,560,135,80.57553957
323,493,0.75,14/07/14 18:00,14/07/15 12:00,51.81670000,15.31670000,53.9833,20.4833,,421,72,85.39553753
1360,1635,4,14/07/31 8:00,14/08/04 8:00,54.46670000,18.63330000,45.5283,9.4077,,1190,445,72.78287462
2300,929,2,14/08/04 8:00,14/08/06 8:00,45.66820000,8.88100000,47.4667,-0.0833,,713,216,76.74919268
830,734,1.791666667,14/08/06 16:00,14/08/08 11:00,47.26670000,-0.88330000,43.4929,3.2602,,529,205,72.07084469
800,792,3,14/08/08 8:00,14/08/11 8:00,43.68760000,5.23390000,49.2254,2.2169,,657,135,82.95454545
600,641,1,14/08/12 12:00,14/08/13 12:00,49.24350000,2.12130000,44.2167,1.35,,562,79,87.67550702
500,726,3.958333333,14/08/14 15:00,14/08/18 14:00,44.77570000,2.08080000,50.1,2.3,,592,134,81.54269972
525,770,1.958333333,14/08/18 17:00,14/08/20 16:00,49.23520000,1.57830000,48.5032,10.1754,,633,137,82.20779221
510,647,0.75,14/08/20 20:00,14/08/21 14:00,48.73330000,9.35000000,51.6768,13.5022,,440,207,68.00618238
550,739,3,14/08/22 8:00,14/08/25 8:00,50.60000000,11.81670000,53.6833,18.7667,,584,155,79.02571042
950,350,1,14/03/04 12:00,14/03/05 12:00,45.27930000,7.39670000,45.5691,4.2049,,251,99,71.71428571
600,761,1.645833333,14/03/05 17:30,14/03/07 9:00,45.97970000,3.08630000,50.8083,5.2917,,560,201,73.58738502
470,408,2.958333333,14/03/07 13:00,14/03/10 12:00,50.90000000,6.65000000,48.9068,9.594,,305,103,74.75490196
480,590,1.125,14/03/10 16:00,14/03/11 19:00,49.36780000,10.33120000,48.2803,16.3861,,459,131,77.79661017
350,606,0.791666667,14/03/11 17:00,14/03/12 12:00,48.36670000,15.08330000,46.1528,12.4149,,318,288,52.47524752
845,734,0.75,14/03/13 14:00,14/03/14 8:00,45.88200000,11.90500000,50.2082,10.1818,,497,237,67.71117166
580,575,1,14/03/17 8:00,14/03/18 8:00,50.17690000,9.06420000,52.6713,13.5168,,414,161,72
219.186665,405,0.875,14/03/18 16:00,14/03/19 13:00,53.45000000,14.48330000,53.8,19.5667,,337,68,83.20987654
500,599,0.958333333,14/03/26 8:00,14/03/27 7:00,53.93330000,18.91670000,52.0136,12.9874,,450,149,75.12520868
880,1087,3.666666667,14/03/27 16:30,14/03/31 8:30,51.98330000,14.06670000,44.7115,10.7307,,845,242,77.73689052
1150,829,1,14/03/31 8:00,14/04/01 8:00,44.84250000,11.34890000,49.1667,9.1333,,509,320,61.39927624
600,669,1,14/04/02 8:00,14/04/03 8:00,49.01670000,9.80000000,52.5099,9.8108,,388,281,57.99701046
700,616,3,14/04/04 7:00,14/04/07 7:00,53.58570000,8.11780000,50.15,11.9,,461,155,74.83766234
1320,941,1.666666667,14/04/07 8:00,14/04/09 0:00,50.52140000,11.13100000,49.129,2.0495,,669,272,71.09458023
950,776,1.083333333,14/04/10 12:00,14/04/11 14:00,49.57980000,3.35950000,44.0333,4.35,,621,155,80.0257732
570,641,3,14/04/11 8:00,14/04/14 8:00,43.81090000,3.87720000,48.2825,1.881,,520,121,81.12324493
420,340,1,14/04/14 8:00,14/04/15 8:00,48.40090000,5.94840000,50.0167,7.9667,,231,109,67.94117647
600,565,0.833333333,14/04/15 16:00,14/04/16 12:00,50.56670000,8.00000000,52.5667,13.3333,,430,135,76.10619469
430,611,1.083333333,14/04/23 12:00,14/04/24 14:00,53.68330000,18.76670000,51.7275,12.1014,,498,113,81.50572831
650,317,0.958333333,14/04/24 17:00,14/04/25 16:00,51.51670000,12.01670000,53.1208,9.248,,259,58,81.70347003
1100,873,-0.0625,14/04/28 14:30,14/04/28 13:00,53.30940000,8.78140000,48.83,13.1862,,585,288,67.01030928
550,390,1,14/04/29 8:00,14/04/30 8:00,49.48010000,11.45820000,48.4667,7.45,,313,77,80.25641026
770,843,3.166666667,14/05/02 11:00,14/05/05 15:00,47.88330000,6.50000000,46.0918,12.5964,,503,340,59.66785291
1800,1311,1.75,14/05/05 16:00,14/05/07 10:00,45.41910000,11.92530000,47.6313,-1.228,,1034,277,78.87109077
380,450,2,14/05/07 8:00,14/05/09 8:00,47.43330000,-1.21670000,49.6426,2.8463,,386,64,85.77777778
224,333,3,14/05/09 8:00,14/05/12 8:00,49.18800000,1.81180000,51.25,3.7167,,266,67,79.87987988
670,473,1,14/05/12 8:00,14/05/13 8:00,51.25000000,3.71670000,49.3011,-0.3747,,362,111,76.53276956
800,859,1,14/05/13 8:00,14/05/14 8:00,49.54480000,0.34250000,44.4343,5.1877,,676,183,78.69615832
700,681,0.666666667,14/05/15 8:00,14/05/16 0:00,44.75840000,4.75090000,49.1869,2.4489,,522,159,76.65198238
200,340,3,14/05/16 8:00,14/05/19 8:00,49.18800000,1.81180000,50.9833,4.2333,,263,77,77.35294118
615,575,0.791666667,14/05/19 15:00,14/05/20 10:00,51.40000000,4.71670000,50.2953,10.7944,,443,132,77.04347826
550,797,1,14/05/20 14:00,14/05/21 14:00,49.60750000,11.16490000,53.3,17.9333,,622,175,78.04265997
530,736,0.875,14/06/02 11:00,14/06/03 8:00,54.55000000,18.66670000,54.15,10.7333,,515,221,69.97282609
1080,1253,2.041666667,14/06/04 7:00,14/06/06 8:00,53.29380000,8.78300000,45.8486,13.78,,902,351,71.98723065
1380,905,4,14/06/06 8:00,14/06/10 8:00,46.18710000,13.19610000,45.3856,4.3138,,694,211,76.68508287
500,275,1,14/06/10 8:00,14/06/11 8:00,44.57070000,3.53810000,43.7887,1.3192,,197,78,71.63636364
550,510,0.833333333,14/06/11 12:00,14/06/12 8:00,43.81250000,1.33280000,43.7333,6.4667,,412,98,80.78431373
1400,860,3.833333333,14/06/13 12:00,14/06/17 8:00,44.46940000,8.43580000,48.4957,2.4093,,642,218,74.65116279
830,748,1,14/06/16 8:00,14/06/17 8:00,48.16550000,3.51790000,43.4167,2.35,,535,213,71.52406417
780,965,1,14/06/18 8:00,14/06/19 8:00,43.73860000,2.26390000,50.6023,1.6477,,764,201,79.17098446
440,561,2.916666667,14/06/20 10:00,14/06/23 8:00,50.51670000,3.48330000,52.6759,9.5359,,481,80,85.73975045
750,714,0.916666667,14/03/10 16:00,14/03/11 14:00,52.83720000,13.20500000,48.65,8.5,,571,143,79.9719888
700,898,2.25,14/03/11 8:00,14/03/13 14:00,48.16670000,8.01670000,43.8627,10.6328,,519,379,57.79510022
1400,692,1,14/03/13 14:00,14/03/14 14:00,43.72880000,11.57000000,47.7623,7.5946,,544,148,78.61271676
530,660,2.666666667,14/03/14 19:00,14/03/17 11:00,48.54240000,6.63580000,51.1676,11.8895,,476,184,72.12121212
980,1003,1.833333333,14/03/17 16:00,14/03/19 12:00,51.78750000,13.23640000,45.816,9.5903,,715,288,71.28614158
1600,911,1.8125,14/03/19 16:30,14/03/21 12:00,45.48280000,8.75170000,49.7107,2.923,,641,270,70.3622393
850,931,3,14/03/21 8:00,14/03/24 8:00,49.25000000,3.95000000,46.4144,11.1199,,620,311,66.59505908
1270,976,0.958333333,14/03/25 16:00,14/03/26 15:00,45.83550000,10.60960000,49.576,10.1795,,417,559,42.72540984
250,253,0.208333333,14/03/28 12:00,14/03/28 17:00,49.71670000,11.35000000,51.4172,12.3144,,200,53,79.0513834
950,906,2,14/04/07 14:00,14/04/09 14:00,51.01900000,6.14060000,50.4469,3.2741,,211,695,23.28918322
390,503,0.875,14/04/09 18:00,14/04/10 15:00,50.51670000,3.48330000,53.2769,7.3997,,407,96,80.91451292
780,640,1,14/04/10 8:00,14/04/11 8:00,53.27690000,7.39970000,49.6324,11.0497,,477,163,74.53125
270,367,0.958333333,14/04/14 8:00,14/04/15 7:00,49.10000000,11.93330000,51.3667,10.9833,,260,107,70.84468665
600,312,0.958333333,14/04/15 9:00,14/04/16 8:00,51.24220000,11.51360000,52.5879,13.5047,,202,110,64.74358974
775,759,0.916666667,14/04/22 14:00,14/04/23 12:00,52.50190000,13.26070000,47.9333,8.7833,,599,160,78.91963109
950,734,2,14/04/23 8:00,14/04/25 8:00,47.78330000,9.93330000,49.092,2.2067,,587,147,79.97275204
900,804,3,14/04/25 8:00,14/04/28 8:00,49.23520000,1.57830000,43.8768,4.6303,,639,165,79.47761194
900,409,0.791666667,14/04/29 20:00,14/04/30 15:00,45.30190000,7.76560000,45.9485,4.8467,,238,171,58.19070905
650,448,2,14/04/30 8:00,14/05/02 8:00,45.83100000,4.94300000,43.6329,6.7352,,282,166,62.94642857
740,639,2.833333333,14/05/02 16:00,14/05/05 12:00,44.63470000,9.14060000,48.0105,10.8882,,398,241,62.28482003
850,862,1,14/05/05 16:00,14/05/06 16:00,48.23430000,10.72490000,54.1333,11.15,,656,206,76.10208817
380,373,0.291666667,14/05/07 20:00,14/05/08 3:00,53.75000000,10.00000000,51.7275,12.1014,,265,108,71.04557641
370,571,2.75,14/05/09 14:00,14/05/12 8:00,52.56670000,13.33330000,52.45,21,,518,53,90.71803853
450,495,1.041666667,14/05/26 9:30,14/05/27 10:30,47.41730000,-1.55340000,49.9212,2.5568,,410,85,82.82828283
300,421,1,14/05/27 8:00,14/05/28 8:00,50.49300000,2.78190000,51.5801,7.4394,,347,74,82.42280285
750,431,1.75,14/05/28 20:00,14/05/30 14:00,51.86670000,8.35000000,49.5667,6.6833,,281,150,65.19721578
580,461,2.958333333,14/05/30 9:00,14/06/02 8:00,49.60000000,7.36670000,48.3404,11.6802,,344,117,74.62039046
390,495,0.791666667,14/06/02 17:00,14/06/03 12:00,47.63910000,12.76110000,45.2242,12.2278,,271,224,54.74747475
1900,1201,2,14/06/04 8:00,14/06/06 8:00,45.91350000,11.35840000,47.8982,-0.0755,,895,306,74.52123231
550,539,4,14/06/06 8:00,14/06/10 8:00,47.89820000,-0.07550000,44.3024,1.0945,,409,130,75.8812616
